OTU	Kingdom	Phylum	Order	Class	Family	Genus	Species	taxon	taxonomicLevel	trophicMode	guild	trait	growthForm	confidenceRanking	notes	citationSource
dc3797140f6429b84c4a2661071691f0	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	na	Lasiodiplodia	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
473cefa79248a51df8be26f311342d81	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
b4d5bb0145032d456188e744ab24a058	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia_sp	Orbilia	13	Saprotroph	Wood Saprotroph	NULL	Microfungus	Probable	"Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
2a4b65c78c894732fe9c7f2b60f600f1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	na	Articulospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
e5d77f0c8a38a0c86c93cf7bba0315d8	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	na	na	Nectriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	NULL	Microfungus	Possible	Fusarium species are amongst the economically significant plant pathogens (Cannon & Kirk 2007)	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Hirooka Y, et al. 2012. Studies in Mycology 711-210 ((https://doi.org/10.3114/sim0001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))"
2a7588cf20d9ee7c17e8a5c430aa56f4	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
68ec1778b692a8802d70002a7dbc2390	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	na	na	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Possible	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
8129a4c5c6576ac53c42a0c856dcf529	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	na	Neodevriesiaceae	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	NULL	NULL	Probable	"Members are foliicolous, saprobic or plant pathogenic (Quaedvlieg et al. 2014)"	"Quaedvlieg W., et al. 2014. Persoonia 3:31-40 ((http://doi.org/10.3767/003158514X681981))"
91e13c989687c99d00ed1d001b75ef85	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
b00645189022cc0852dfa5cdf737e32d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
82b5ad0c6ddafd8b5eaaacd5925d5ef0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Parabambusicolaceae	Aquastroma	Aquastroma_magniostiolata	na	na	na	na	na	na	na	na	na
3428252c15dbf03019c734bbf42b77c9	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ef1b4ac6326b3d76c8729fdbce96492a	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	na	na	na	na	na	na	na	na	na	na
20a225abf93822f55013bf1cec4a6441	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces_sydowiorum	Wickerhamomyces	13	Saprotroph	Undefined Saprotroph	NULL	Yeast	Probable	NULL	"Kurtzman CP, et al. 2008. FEMS Yeast Research 8:939-954 ((https://doi.org/10.1111/j.1567-1364.2008.00419.x))"
0ca9ea40b3edb81cce181c8a5feb0dd4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_diddensiae	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-Soil Saprotroph-Undefined Saprotroph	NULL	Dimorphic Yeast	Probable	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	"Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004))"
c2a42502ab92c625af31b71fa1b58ec6	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_sp	Nigrospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
9b4fd442acceecb978c85e9fe56ca980	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
09d8e1a91a714d5a33fc29d2bf727afd	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
5b7a27e5e4568409af7f011f1c18df39	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
285bd427818e6c8beff6cb9be4f604a7	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora_sp	Lecanora	13	Symbiotroph	Lichenized	NULL	Thallus	Highly Probable	NULL	Esslinger TL. 2014. North Dakota State University ((http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm))
87ff435a2dded8ad4658ee47da53b5ed	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
9b7ef385be11ec93cf473dd45f8f50f1	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_sphaerospermum	na	na	na	na	na	na	na	na	na
7e4fd5455db5ad08da59c928c5d07426	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	Podospora_bulbillosa	Podospora	13	Saprotroph-Symbiotroph	Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph	NULL	Microfungus	Possible	Endophyte detection method-culture (David et al. 2016)	"Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington (ISBN: 978-0864730015); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739)) (as litter saprotroph)"
3d1ede44d5ef4d9645f55ad4545e5d74	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	na	na	Sporormiaceae	9	Saprotroph	Dung Saprotroph-Plant Saprotroph	NULL	Microfungus	Probable	"Saprobic, associated with dung and rotting vegetation (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
5ba9e80cf109a6c3a3f006f41ea85f4a	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae	Lecanora	Lecanora_sp	Lecanora	13	Symbiotroph	Lichenized	NULL	Thallus	Highly Probable	NULL	Esslinger TL. 2014. North Dakota State University ((http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm))
8790f9d87cfc324b53208fd82c1546cc	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
be24535b0980c49a82770a4d81cca3ca	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
42c188d34d9cb9e1c7d65b25a95cfdcb	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
86c5a37482f37d2a04e19a509756f4e6	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
11b00803422331d07a50c90c888299ef	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
405c06ea11aabc1b9b8c25625ed611dc	Fungi	Ascomycota	Dothideomycetes	na	na	na	na	na	na	na	na	na	na	na	na	na
eef90ab4e7c37292c86c0a6f53a522bc	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_ossifragi	na	na	na	na	na	na	na	na	na
18a6c50f4a68d709d6daad5b3f4bc592	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_plantarum	na	na	na	na	na	na	na	na	na
47d05ba991241b8f1612f452727ca03c	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	na	na	na	na	na	na	na	na	na	na
5561bb4cc44dec630cdbbe9b9a2bf2ff	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	na	Herpotrichiellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	NULL	Facultative Yeast-Microfungus	Probable	"Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
6113b4818f41fac744c8aa90012dfe42	Fungi	Ascomycota	na	na	na	na	na	na	na	na	na	na	na	na	na	na
43f2061bfb58f484d627c4cd3678cdcf	Fungi	Ascomycota	na	na	na	na	na	na	na	na	na	na	na	na	na	na
82cfaf56326c81c91dd19ab38721ebf3	Fungi	Ascomycota	na	na	na	na	na	na	na	na	na	na	na	na	na	na
048a95ffba1d4c252c2531cdb46b2fe8	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
4310c5881dd1a193918ae340cc9fc7ab	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
63848df21e1bc8a3107ad5488d91cd1d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudochaetosphaeronema	Pseudochaetosphaeronema_siamensis	na	na	na	na	na	na	na	na	na
0e9997e4344d8f4a7411bf884c384157	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	na	na	na	na	na	na	na	na	na	na
cf95f4dad3982fbd1f240fcf267c3b0c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleiochaeta	na	na	na	na	na	na	na	na	na	na
2563922fe277c8ec181097977a03b310	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
a0f31b3b6b0c20959e65fcb09cb3a195	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
91f511f738995022c18812cf25e83928	Fungi	Ascomycota	Sordariomycetes	na	na	na	na	na	na	na	na	na	na	na	na	na
3439137496190fbc98a133168fe44bfe	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma_sp	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Possible	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
bd03ff3e3a023519be3dcdd4433f7bf5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma_sp	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Possible	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
d0cd37186a772da9a15bf5d6150aa918	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces	Nakaseomyces_sp	na	na	na	na	na	na	na	na	na
b353baee03ae6a70fdcebbf72fe34fee	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
343d5fb4e02308bb2c66ff999ebe584b	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
2348f055f7719d5929bf88c796e45385	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
3d4a026085c30094c8fb6e61945c9c92	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_restingae	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-Soil Saprotroph-Undefined Saprotroph	NULL	Dimorphic Yeast	Probable	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	"Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004))"
8ca05b8f6f1d9c3f151c42f1387c81f6	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
87772fa3b8f896f8455daf741fd93c42	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Arxiella	Arxiella_celtidis	Arxiella	13	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Probable	"From leaf litter, leaf spots, and soil (Calduch et al. 2002)"	"Calduch M, et al. 2002. Mycologia 94:355-361 ((https://doi.org/10.1080/15572536.2003.11833241))"
5a4b05f0522f69783351085d99ca1174	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	na	Orbilia	13	Saprotroph	Wood Saprotroph	NULL	Microfungus	Probable	"Saprobic, found especially on wood in both wet and dry habitats. Many species are nematophagous, forming adhesive knobs, nets or ring-like traps in the presence of a food source; perhaps a strategy for life in low-nitrogen environments. There have been reports of associations with algae for a few species, but an established lichen association appears not to exist (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
e9c150ab0768d82ea75b55ec94093a8a	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Arxiella	Arxiella_celtidis	Arxiella	13	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Probable	"From leaf litter, leaf spots, and soil (Calduch et al. 2002)"	"Calduch M, et al. 2002. Mycologia 94:355-361 ((https://doi.org/10.1080/15572536.2003.11833241))"
0aa21ffdfc4473d230249fcf617b0e20	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Starmerella	Starmerella_davenportii	na	na	na	na	na	na	na	na	na
03f1ff12a540a337318ccfbd8020380b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
e4c90f1f98d434c4f8359e5c988a6568	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
b6ab573df0445488c6d4def6dc72c8f4	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
d499748893f0558f63fbde003670b4ca	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Hortaea	Hortaea_werneckii	Hortaea	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
c949070284e9b1178402824c7b4575aa	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeodothis	Phaeodothis_sp	Phaeodothis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
830a75f7d758f76adc876f3d51bbac38	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
82abb098a4f145979f4bd63a99e6b2ca	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
24d82c9486d10f3e737f144f58cacd37	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ebb08f5b7e9d3ede655e4b73ef63c456	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	na	na	na	na	na	na	na	na	na	na
99ae946911693715a76278763dcfe9c5	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Toxicocladosporium	na	Toxicocladosporium	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	NULL	Microfungus	Probable	Isolated from leaves of Posoqueria and Eucalyptus camaldulensis (occurring within a single small lesion) as well as moldy paint	"Crous PW, et al. 2009. Persoonia 22:83-94 ((https://doi.org/10.3767/003158509X439364))"
0415e6bd81ab581509f3a302cbea8267	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp	na	na	na	na	na	na	na	na	na
498f87d9fea68b7ed1739ec435360209	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	na	Articulospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
2b9596528a81d7185560a660af868a6b	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_equiseti	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph	NULL	Microfungus	Possible	Likely opportunistic human pathogen (Irinyi et al. 2015)	"Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664 ((https://doi.org/10.2307/3757045)); Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Schroers, et al. 2016. Mycologia 108:806-819 ((https://doi.org/10.3852/15-255)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))"
87d30e94102a6ad2816fe15347a178dd	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Nothophoma_sp	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Possible	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
5ca41c7e46b28ca607a2d25e94edc6dd	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Toxicocladosporium	na	Toxicocladosporium	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	NULL	Microfungus	Probable	Isolated from leaves of Posoqueria and Eucalyptus camaldulensis (occurring within a single small lesion) as well as moldy paint	"Crous PW, et al. 2009. Persoonia 22:83-94 ((https://doi.org/10.3767/003158509X439364))"
8c707734e4bd5cfc2f816d96dbd5cbaa	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_parapsilosis	Candida	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-Soil Saprotroph-Undefined Saprotroph	NULL	Dimorphic Yeast	Probable	This asexual genus is polyphyletic and contain species that function very differently depend on what they are. Caution should be taken when interpreting guilds for Candida species.	"Manolakaki D, et al. 2010. Virulence. 1: 367-375 ((https://doi.org/10.4161/viru.1.5.12796)); Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004))"
5621c6a3ae33fe153db7c7eaccd9c3d8	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Nakazawaea	Nakazawaea_ernobii	na	na	na	na	na	na	na	na	na
e242f1dcd39db84a851b4b796e07a60b	Fungi	Ascomycota	Dothideomycetes	na	na	na	na	na	na	na	na	na	na	na	na	na
f05fd81feb7933ab5cf2b508d67c6bb5	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	na	na	na	na	na	na	na	na	na	na	na
78e43bfb9ac631a080f7967276cfff5e	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
fafab0492ebb5444d8fee332f883c967	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	na	na	na	na	na	na	na	na	na	na
09bcada82ca1631bb5e21e223b2d8e3c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	na	na	Didymellaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Possible	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
ad3a541cbb1f4993065a9d231604c06c	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Chaetothyrina	Chaetothyrina_spondiadis	Chaetothyrina	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
c390a8fdd25b30ef42758c19ce183310	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	na	na	na	na	na	na	na	na	na	na
7b43d40b0a1cfb0ccbd1acae6b2d9c37	Fungi	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
01dc061074a541eaf694bbf087a0ca41	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	na	na	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	NULL	Microfungus	Probable	"Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)"	"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))"
